order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2540,26,27,Paneer Lababdar,2023-11-18,13:26:45,Completed,282
2541,33,34,Pasta Alfredo,2024-01-17,19:03:24,Completed,187
2542,4,4,Chole Bhature,2024-11-02,20:36:19,Completed,485
2543,17,23,Chicken Biryani,2023-10-28,16:24:43,Completed,750
2544,28,56,Butter Chicken,2024-02-25,10:20:50,Completed,448
2545,11,2,Prawn Masala,2023-11-15,15:27:55,Completed,681
2546,29,44,Hyderabadi Biryani,2023-01-30,19:28:50,Completed,506
2547,15,25,Dal Makhani,2024-06-02,22:38:01,Completed,313
2548,16,48,Mutton Rogan Josh,2024-02-19,16:50:08,Completed,608
2549,22,38,Chicken Biryani,2023-04-22,16:40:21,Completed,535
2550,15,7,Chicken Biryani,2024-12-12,20:27:10,Completed,301
2551,12,20,Mutton Rogan Josh,2023-07-05,22:51:28,Completed,669
2552,31,40,Paneer Lababdar,2023-05-18,22:20:39,Completed,579
2553,2,14,Paneer Butter Masala,2023-07-01,14:45:06,Completed,561
2554,33,33,Hyderabadi Biryani,2024-06-13,20:24:03,Completed,729
2555,1,14,Butter Chicken,2024-08-25,18:25:30,Completed,310
2556,13,11,Masala Dosa,2024-08-14,19:56:22,Completed,193
2557,18,58,Masala Dosa,2024-02-23,22:16:54,Completed,615
2558,5,19,Egg Curry,2023-04-24,12:03:13,Completed,437
2559,15,62,Pasta Alfredo,2023-08-22,16:22:44,Completed,575
2560,4,60,Hyderabadi Biryani,2023-12-25,23:40:10,Completed,451
2561,33,23,Mutton Rogan Josh,2023-05-11,11:42:35,Completed,695
2562,21,33,Pasta Alfredo,2023-10-02,10:02:43,Completed,440
2563,20,48,Mutton Rogan Josh,2024-10-29,17:21:47,Completed,381
2564,5,15,Masala Dosa,2023-07-18,12:59:45,Completed,472
2565,32,11,Butter Chicken,2024-03-24,22:25:48,Completed,428
2566,19,22,Butter Chicken,2023-06-23,10:12:55,Completed,731
2567,25,22,Prawn Masala,2023-03-16,17:22:45,Completed,735
2568,4,9,Chole Bhature,2024-02-01,13:52:02,Completed,516
2569,13,5,Paneer Lababdar,2024-09-15,22:14:20,Completed,695
2570,10,35,Chole Bhature,2023-08-23,15:54:14,Completed,192
2571,3,14,Hyderabadi Biryani,2023-03-12,21:55:25,Completed,665
2572,33,37,Hyderabadi Biryani,2023-03-10,23:27:22,Completed,465
2573,17,33,Samosa,2024-11-17,15:16:16,Completed,234
2574,14,69,Samosa,2024-01-06,21:04:30,Completed,402
2575,29,71,Paneer Butter Masala,2023-01-16,20:43:41,Completed,426
2576,8,19,Hyderabadi Biryani,2024-04-12,18:32:42,Completed,731
2577,25,55,Chole Bhature,2024-06-24,18:49:09,Completed,242
2578,20,41,Butter Chicken,2024-08-15,21:08:53,Completed,287
2579,18,58,Fish Curry,2023-05-21,14:24:14,Completed,271
2580,25,33,Masala Dosa,2023-10-02,12:57:13,Completed,411
2581,29,21,Hyderabadi Biryani,2023-08-30,13:36:50,Completed,334
2582,8,71,Butter Chicken,2023-01-31,16:58:52,Completed,395
2583,12,67,Prawn Masala,2024-06-11,10:45:36,Completed,397
2584,11,19,Paneer Butter Masala,2023-02-15,23:07:00,Completed,415
2585,12,1,Chicken Biryani,2023-03-06,21:33:24,Completed,624
2586,25,15,Chicken Biryani,2023-01-31,18:53:40,Completed,672
2587,25,16,Chicken Biryani,2024-07-14,11:52:18,Completed,561
2588,25,12,Mutton Rogan Josh,2023-03-05,21:15:57,Completed,476
2589,21,32,Fish Curry,2023-03-29,19:32:48,Completed,674
2590,18,54,Dal Makhani,2024-07-17,20:08:12,Completed,496
2591,27,41,Prawn Masala,2024-11-23,22:06:02,Completed,383
2592,2,59,Prawn Masala,2024-02-18,12:00:23,Completed,517
2593,25,57,Prawn Masala,2023-03-18,15:01:57,Completed,626
2594,28,50,Paneer Lababdar,2023-10-03,11:04:00,Completed,559
2595,20,12,Egg Curry,2023-04-03,21:53:57,Completed,468
2596,1,58,Hyderabadi Biryani,2023-11-28,11:25:39,Completed,455
2597,31,6,Hyderabadi Biryani,2024-09-21,10:23:49,Completed,379
2598,28,54,Hyderabadi Biryani,2023-07-27,14:35:09,Completed,727
2599,26,21,Paneer Lababdar,2024-09-13,17:50:00,Completed,419
2600,28,67,Samosa,2024-10-12,19:07:30,Completed,676
2601,5,47,Chicken Biryani,2024-01-15,22:37:27,Completed,551
2602,30,10,Chole Bhature,2024-04-10,16:01:44,Completed,422
2603,9,3,Paneer Butter Masala,2023-05-16,16:56:44,Completed,645
2604,12,49,Chicken Biryani,2023-11-06,11:35:54,Completed,557
2605,9,10,Dal Makhani,2024-04-17,15:21:32,Completed,300
2606,30,63,Butter Chicken,2023-10-25,21:05:42,Completed,679
2607,19,50,Chole Bhature,2023-07-09,22:04:06,Completed,744
2608,10,36,Paneer Butter Masala,2024-09-15,21:37:25,Completed,626
2609,18,23,Masala Dosa,2023-05-25,19:30:21,Completed,256
2610,29,7,Dal Makhani,2024-12-25,14:46:46,Completed,452
2611,9,14,Prawn Masala,2024-07-20,15:43:18,Completed,677
2612,3,41,Paneer Lababdar,2024-06-01,12:00:54,Completed,324
2613,9,47,Butter Chicken,2023-01-01,21:36:01,Completed,244
2614,26,29,Samosa,2024-12-22,15:26:17,Completed,650
2615,11,28,Prawn Masala,2023-05-20,14:54:55,Completed,361
2616,33,21,Samosa,2024-07-27,19:20:56,Completed,185
2617,4,12,Butter Chicken,2024-06-16,20:58:52,Completed,367
2618,11,34,Egg Curry,2024-04-08,13:05:08,Completed,254
2619,25,70,Samosa,2024-01-18,10:30:04,Completed,539
2620,4,12,Paneer Butter Masala,2024-08-11,15:00:39,Completed,654
2621,7,12,Pasta Alfredo,2023-07-10,16:05:47,Completed,551
2622,15,57,Chicken Biryani,2024-08-06,12:12:02,Completed,653
2623,5,56,Chole Bhature,2023-11-18,20:00:00,Completed,442
2624,6,65,Chole Bhature,2023-11-16,18:45:20,Completed,412
2625,10,67,Butter Chicken,2024-02-28,19:35:36,Completed,602
2626,23,17,Chole Bhature,2023-09-21,14:30:49,Completed,603
2627,6,66,Samosa,2023-05-25,17:12:51,Completed,731
2628,6,28,Samosa,2023-03-14,10:16:21,Completed,337
2629,23,52,Burger,2024-12-02,12:04:29,Completed,398
2630,24,57,Mutton Rogan Josh,2024-06-20,22:56:52,Completed,525
2631,10,54,Hyderabadi Biryani,2023-03-03,16:55:17,Completed,625
2632,3,55,Butter Chicken,2023-07-18,19:35:14,Completed,486
2633,33,25,Hyderabadi Biryani,2023-11-07,12:20:51,Completed,571
2634,20,52,Samosa,2023-05-22,18:03:21,Completed,234
2635,29,57,Samosa,2023-10-11,21:03:25,Completed,639
2636,22,46,Paneer Butter Masala,2024-01-08,16:10:13,Completed,367
2637,1,5,Hyderabadi Biryani,2023-12-08,22:20:06,Completed,685
2638,20,4,Fish Curry,2024-09-06,11:56:14,Completed,265
2639,7,60,Dal Makhani,2024-06-03,16:06:38,Completed,325
2640,22,38,Egg Curry,2024-03-31,20:24:03,Completed,352
2641,2,52,Egg Curry,2024-09-27,15:58:14,Completed,454
2642,6,23,Chicken Biryani,2023-03-26,20:08:11,Completed,501
2643,23,8,Chicken Biryani,2023-06-11,23:26:48,Completed,260
2644,21,15,Pasta Alfredo,2023-08-08,23:46:59,Completed,535
2645,17,57,Fish Curry,2024-09-24,15:02:28,Completed,224
2646,32,13,Dal Makhani,2024-03-29,21:12:54,Completed,654
2647,4,46,Egg Curry,2024-08-27,20:23:41,Completed,416
2648,5,7,Chicken Biryani,2024-02-07,14:43:39,Completed,491
2649,1,27,Egg Curry,2024-08-15,11:00:17,Completed,309
2650,3,28,Paneer Lababdar,2023-02-16,18:39:44,Completed,245
2651,5,70,Mutton Rogan Josh,2024-10-03,19:58:06,Completed,524
2652,12,70,Pasta Alfredo,2023-12-21,22:48:15,Completed,528
2653,10,6,Pasta Alfredo,2024-02-02,11:02:03,Completed,678
2654,1,3,Paneer Lababdar,2024-08-07,16:58:58,Completed,240
2655,5,70,Paneer Lababdar,2024-03-25,17:16:02,Completed,670
2656,33,35,Egg Curry,2024-11-27,12:45:56,Completed,378
2657,19,40,Chole Bhature,2024-12-16,15:55:14,Completed,182
2658,26,63,Butter Chicken,2024-01-22,22:54:54,Completed,522
2659,21,2,Burger,2023-06-14,20:22:53,Completed,254
2660,32,28,Paneer Lababdar,2023-11-17,14:08:57,Completed,368
2661,19,14,Butter Chicken,2024-07-04,14:11:37,Completed,371
2662,10,29,Dal Makhani,2023-08-15,14:21:54,Completed,251
2663,1,5,Chole Bhature,2023-02-10,20:57:57,Completed,227
2664,23,32,Chicken Biryani,2024-10-14,22:34:35,Completed,702
2665,17,32,Chicken Biryani,2023-06-05,11:05:24,Completed,634
2666,15,18,Chole Bhature,2023-01-07,14:57:43,Completed,647
2667,22,70,Butter Chicken,2023-11-28,23:36:55,Completed,269
2668,11,55,Mutton Rogan Josh,2023-06-21,16:02:14,Completed,609
2669,12,2,Samosa,2024-12-11,12:29:23,Completed,713
2670,12,10,Mutton Rogan Josh,2024-04-18,17:56:01,Completed,309
2671,1,57,Paneer Butter Masala,2023-04-04,22:22:53,Completed,411
2672,1,24,Burger,2024-03-17,21:10:06,Completed,355
2673,5,46,Samosa,2024-06-21,22:07:33,Completed,680
2674,1,47,Chole Bhature,2023-04-07,16:06:49,Completed,695
2675,28,28,Hyderabadi Biryani,2024-01-16,15:35:35,Completed,500
2676,30,61,Masala Dosa,2024-12-21,21:06:24,Completed,709
2677,3,7,Dal Makhani,2023-12-14,13:30:34,Completed,401
2678,5,71,Paneer Lababdar,2024-09-15,12:32:58,Completed,671
2679,12,66,Mutton Rogan Josh,2023-12-06,14:55:03,Completed,706
2680,9,22,Egg Curry,2024-05-03,12:00:03,Completed,744
2681,14,38,Hyderabadi Biryani,2023-05-11,20:59:53,Completed,318
2682,10,8,Mutton Rogan Josh,2023-04-01,14:17:31,Completed,396
2683,9,68,Egg Curry,2023-04-23,11:26:23,Completed,380
2684,1,17,Egg Curry,2024-10-04,21:00:08,Completed,392
2685,4,36,Samosa,2024-12-13,12:14:54,Completed,313
2686,29,64,Pasta Alfredo,2023-05-11,21:56:06,Completed,561
2687,13,6,Samosa,2023-05-14,18:05:26,Completed,228
2688,27,33,Paneer Lababdar,2023-07-21,10:43:52,Completed,532
2689,15,57,Butter Chicken,2024-04-15,15:25:57,Completed,278
2690,15,17,Dal Makhani,2023-03-14,20:01:41,Completed,271
2691,27,10,Butter Chicken,2023-11-02,16:55:38,Completed,342
2692,14,16,Dal Makhani,2023-01-30,14:15:53,Completed,462
2693,5,50,Paneer Lababdar,2023-06-16,12:36:05,Completed,301
2694,27,63,Chicken Biryani,2024-05-28,10:23:25,Completed,557
2695,27,51,Butter Chicken,2023-02-11,16:14:44,Completed,336
2696,6,66,Dal Makhani,2024-02-08,15:23:03,Completed,473
2697,17,39,Fish Curry,2023-02-07,17:27:25,Completed,493
2698,13,29,Chole Bhature,2024-03-02,15:00:19,Completed,565
2699,11,59,Burger,2023-05-13,23:10:24,Completed,624
2700,8,12,Mutton Rogan Josh,2023-05-31,14:13:50,Completed,320
2701,22,42,Mutton Rogan Josh,2024-11-20,12:06:43,Completed,705
2702,3,69,Egg Curry,2024-05-19,19:43:39,Completed,597
2703,10,31,Egg Curry,2023-11-15,23:45:05,Completed,569
2704,17,29,Burger,2024-07-27,15:51:15,Completed,468
2705,30,24,Samosa,2024-01-10,20:03:23,Completed,421
2706,15,32,Mutton Rogan Josh,2023-07-27,23:02:51,Completed,259
2707,6,47,Prawn Masala,2024-11-15,18:31:25,Completed,562
2708,18,48,Prawn Masala,2024-04-23,22:46:24,Completed,455
2709,32,43,Dal Makhani,2024-04-09,16:37:45,Completed,523
2710,13,47,Burger,2024-03-23,15:36:30,Completed,582
2711,25,65,Paneer Lababdar,2023-03-07,16:13:57,Completed,309
2712,6,23,Pasta Alfredo,2023-10-20,15:01:34,Completed,520
2713,20,66,Paneer Butter Masala,2023-12-16,12:48:25,Completed,326
2714,21,48,Chole Bhature,2024-01-26,16:19:54,Completed,366
2715,8,31,Chicken Biryani,2024-04-09,23:17:08,Completed,556
2716,8,35,Masala Dosa,2024-01-30,11:59:52,Completed,233
2717,17,70,Chole Bhature,2023-07-20,13:50:57,Completed,605
2718,8,39,Dal Makhani,2023-11-21,14:13:45,Completed,643
2719,27,29,Fish Curry,2024-04-13,13:06:58,Completed,210
2720,8,64,Hyderabadi Biryani,2023-12-31,12:09:59,Completed,261
2721,24,71,Butter Chicken,2023-04-05,18:17:20,Completed,394
2722,24,36,Egg Curry,2023-06-30,16:56:57,Completed,651
2723,17,35,Prawn Masala,2024-11-27,20:56:43,Completed,229
2724,8,64,Burger,2024-10-20,12:55:41,Completed,721
2725,27,44,Samosa,2023-06-01,13:57:28,Completed,643
2726,9,56,Paneer Lababdar,2024-11-29,15:26:12,Completed,659
2727,1,15,Mutton Rogan Josh,2023-03-05,20:52:02,Completed,336
2728,29,69,Paneer Butter Masala,2023-01-26,15:20:41,Completed,226
2729,3,4,Samosa,2023-06-05,17:54:43,Completed,311
2730,5,40,Masala Dosa,2023-11-24,17:42:54,Completed,302
2731,28,4,Chole Bhature,2023-11-05,13:36:44,Completed,402
2732,26,68,Dal Makhani,2024-10-04,21:05:31,Completed,215
2733,13,16,Burger,2024-01-23,19:22:22,Completed,710
2734,26,23,Samosa,2023-01-28,19:41:11,Completed,676
2735,16,45,Masala Dosa,2024-01-18,19:22:52,Completed,420
2736,10,22,Masala Dosa,2024-10-17,21:49:52,Completed,412
2737,13,67,Chole Bhature,2024-09-14,12:00:18,Completed,665
2738,15,46,Burger,2023-05-13,13:27:27,Completed,699
2739,23,5,Butter Chicken,2024-02-11,11:58:03,Completed,650
2740,3,66,Masala Dosa,2024-02-03,19:31:50,Completed,697
2741,11,26,Paneer Lababdar,2023-02-09,11:00:31,Completed,339
2742,26,13,Pasta Alfredo,2024-10-22,23:52:35,Completed,367
2743,6,64,Fish Curry,2024-10-07,16:59:45,Completed,726
2744,17,52,Butter Chicken,2023-07-25,15:28:48,Completed,314
2745,10,27,Burger,2024-12-08,12:09:10,Completed,197
2746,7,38,Mutton Rogan Josh,2023-06-07,15:35:42,Completed,337
2747,12,23,Egg Curry,2023-12-29,16:03:24,Completed,525
2748,14,48,Fish Curry,2023-02-20,16:15:53,Completed,430
2749,5,15,Hyderabadi Biryani,2023-02-26,14:25:43,Completed,462
2750,7,31,Chicken Biryani,2024-05-12,20:20:14,Completed,492
2751,8,42,Masala Dosa,2023-01-14,20:04:14,Completed,358
2752,26,8,Hyderabadi Biryani,2023-10-21,20:25:14,Completed,664
2753,24,50,Paneer Butter Masala,2023-11-18,21:17:50,Completed,226
2754,24,41,Mutton Rogan Josh,2024-08-05,11:51:11,Completed,557
2755,6,55,Egg Curry,2023-10-02,11:04:36,Completed,517
2756,28,35,Chicken Biryani,2024-08-06,20:05:36,Completed,396
2757,21,58,Hyderabadi Biryani,2024-05-23,15:51:11,Completed,668
2758,1,18,Chicken Biryani,2023-09-17,12:27:10,Completed,252
2759,32,13,Masala Dosa,2024-11-08,11:09:19,Completed,386
2760,16,56,Samosa,2024-09-27,16:29:34,Completed,644
2761,26,5,Chole Bhature,2024-06-19,17:13:04,Completed,616
2762,32,62,Burger,2023-03-23,22:38:49,Completed,315
2763,29,50,Fish Curry,2023-01-29,17:21:44,Completed,723
2764,31,70,Paneer Lababdar,2023-12-27,13:53:40,Completed,496
2765,13,15,Chole Bhature,2023-04-04,20:49:24,Completed,496
2766,13,4,Hyderabadi Biryani,2024-11-19,21:50:37,Completed,366
2767,15,16,Masala Dosa,2023-02-16,12:07:37,Completed,540
2768,2,45,Butter Chicken,2024-01-23,14:18:36,Completed,470
2769,31,1,Egg Curry,2023-02-21,10:08:26,Completed,655
2770,26,40,Mutton Rogan Josh,2024-07-11,20:48:27,Completed,590
2771,20,58,Chole Bhature,2024-04-05,14:56:05,Completed,386
2772,25,45,Paneer Lababdar,2024-12-08,10:16:54,Completed,213
2773,2,53,Burger,2023-12-28,15:44:14,Completed,383
2774,3,50,Mutton Rogan Josh,2024-08-01,16:39:11,Completed,631
2775,6,15,Samosa,2024-10-12,19:41:22,Completed,569
2776,15,42,Burger,2023-02-20,21:23:37,Completed,188
2777,12,48,Pasta Alfredo,2023-04-23,12:33:10,Completed,603
2778,14,55,Mutton Rogan Josh,2023-08-29,11:54:20,Completed,476
2779,22,51,Pasta Alfredo,2023-10-16,16:42:27,Completed,485
2780,22,34,Prawn Masala,2023-10-27,21:14:19,Completed,254
2781,20,16,Paneer Lababdar,2024-08-06,19:37:15,Completed,428
2782,17,36,Chole Bhature,2024-04-06,14:14:36,Completed,599
2783,17,3,Hyderabadi Biryani,2024-11-23,23:42:44,Completed,355
2784,10,29,Chicken Biryani,2024-08-30,15:32:26,Completed,668
2785,14,69,Fish Curry,2024-06-18,19:54:59,Completed,282
2786,16,21,Paneer Butter Masala,2023-01-09,22:36:28,Completed,242
2787,12,15,Prawn Masala,2024-05-05,22:02:30,Completed,488
2788,23,25,Mutton Rogan Josh,2024-10-07,21:50:26,Completed,524
2789,31,17,Prawn Masala,2023-05-09,10:15:00,Completed,489
2790,18,56,Prawn Masala,2023-11-08,16:59:04,Completed,408
2791,4,4,Masala Dosa,2023-12-31,11:08:49,Completed,388
2792,30,43,Prawn Masala,2024-02-07,23:22:33,Completed,581
2793,13,43,Chole Bhature,2023-12-12,20:43:53,Completed,182
2794,28,11,Samosa,2024-08-10,19:13:04,Completed,549
2795,20,25,Mutton Rogan Josh,2024-12-13,15:25:24,Completed,266
2796,5,29,Samosa,2024-07-09,18:23:03,Completed,483
2797,12,25,Prawn Masala,2024-02-22,12:59:42,Completed,214
2798,16,25,Mutton Rogan Josh,2024-04-13,14:11:16,Completed,392
2799,7,3,Mutton Rogan Josh,2023-08-26,20:28:45,Completed,605
2800,33,51,Dal Makhani,2024-07-07,23:01:02,Completed,501
2801,10,36,Paneer Lababdar,2024-08-19,10:09:56,Completed,678
2802,29,37,Paneer Butter Masala,2024-04-21,14:12:02,Completed,392
2803,21,8,Masala Dosa,2023-08-22,18:50:50,Completed,228
2804,11,21,Prawn Masala,2024-07-26,19:17:27,Completed,526
2805,12,58,Dal Makhani,2023-12-11,21:55:48,Completed,383
2806,13,18,Hyderabadi Biryani,2023-06-06,19:50:14,Completed,319
2807,2,18,Pasta Alfredo,2024-02-15,19:06:13,Completed,190
2808,15,3,Burger,2023-07-22,14:26:29,Completed,249
2809,8,55,Dal Makhani,2024-04-12,15:59:52,Completed,628
2810,28,19,Dal Makhani,2024-05-04,19:39:22,Completed,435
2811,4,23,Mutton Rogan Josh,2024-10-19,15:13:03,Completed,357
2812,15,34,Prawn Masala,2024-05-14,12:15:01,Completed,457
2813,9,6,Masala Dosa,2024-07-07,14:29:04,Completed,196
2814,6,59,Egg Curry,2023-06-16,12:42:51,Completed,479
2815,4,48,Chicken Biryani,2024-03-25,23:56:46,Completed,445
2816,30,14,Prawn Masala,2024-05-02,20:40:44,Completed,508
2817,17,53,Paneer Butter Masala,2024-09-29,22:53:38,Completed,450
2818,4,50,Pasta Alfredo,2024-10-17,18:14:34,Completed,337
2819,31,19,Pasta Alfredo,2024-06-01,23:59:04,Completed,339
2820,21,6,Dal Makhani,2024-08-21,22:44:21,Completed,583
2821,19,33,Samosa,2024-06-03,21:47:09,Completed,677
2822,16,25,Butter Chicken,2024-08-10,22:04:50,Completed,282
2823,9,11,Paneer Butter Masala,2023-02-18,11:33:29,Completed,222
2824,16,45,Egg Curry,2024-07-20,16:51:58,Completed,231
2825,5,59,Prawn Masala,2023-02-20,23:52:31,Completed,216
2826,15,20,Pasta Alfredo,2023-04-17,19:39:39,Completed,543
2827,12,41,Egg Curry,2023-04-23,17:06:11,Completed,325
2828,32,50,Egg Curry,2023-09-18,13:14:35,Completed,366
2829,11,3,Pasta Alfredo,2023-10-24,12:09:07,Completed,360
2830,25,42,Fish Curry,2023-09-24,19:56:41,Completed,376
2831,13,1,Egg Curry,2024-07-06,23:12:12,Completed,481
2832,20,57,Samosa,2023-01-19,14:32:53,Completed,691
2833,33,43,Chicken Biryani,2023-10-05,17:01:51,Completed,190
2834,24,49,Dal Makhani,2024-06-03,20:22:04,Completed,500
2835,13,58,Butter Chicken,2023-09-21,19:44:57,Completed,586
2836,28,27,Masala Dosa,2024-09-04,21:20:26,Completed,454
2837,12,58,Samosa,2024-05-24,17:20:50,Completed,343
2838,23,20,Chicken Biryani,2024-03-04,11:56:25,Completed,735
2839,6,19,Dal Makhani,2024-09-11,12:01:41,Completed,341
2840,10,37,Paneer Butter Masala,2023-03-15,15:59:55,Completed,403
2841,3,20,Chole Bhature,2023-11-22,15:48:42,Completed,591
2842,15,56,Burger,2024-04-19,20:46:51,Completed,598
2843,12,38,Fish Curry,2023-07-04,10:27:24,Completed,523
2844,17,66,Chicken Biryani,2024-10-23,20:35:21,Completed,379
2845,14,14,Burger,2024-11-01,18:48:54,Completed,224
2846,18,69,Prawn Masala,2023-08-18,21:54:10,Completed,265
2847,12,20,Paneer Butter Masala,2023-06-27,22:04:23,Completed,703
2848,8,48,Hyderabadi Biryani,2023-06-07,23:27:34,Completed,728
2849,32,52,Mutton Rogan Josh,2023-01-09,11:48:37,Completed,723
2850,21,34,Hyderabadi Biryani,2024-07-04,10:24:19,Completed,316
2851,1,6,Dal Makhani,2024-02-02,12:36:59,Completed,689
2852,29,68,Butter Chicken,2023-09-08,23:20:33,Completed,577
2853,26,37,Prawn Masala,2024-02-13,21:19:49,Completed,625
2854,9,28,Mutton Rogan Josh,2024-11-05,12:07:39,Completed,626
2855,10,23,Paneer Butter Masala,2023-07-17,12:01:19,Completed,226
2856,19,21,Chole Bhature,2023-09-17,18:13:50,Completed,468
2857,32,66,Samosa,2024-08-04,22:55:44,Completed,272
2858,31,58,Masala Dosa,2024-02-21,19:39:38,Completed,464
2859,7,21,Hyderabadi Biryani,2024-12-16,13:07:47,Completed,200
2860,4,29,Samosa,2024-03-18,16:26:01,Completed,182
2861,4,1,Pasta Alfredo,2023-07-21,21:10:34,Completed,378
2862,26,25,Prawn Masala,2023-04-09,10:20:40,Completed,514
2863,12,35,Burger,2024-06-26,13:35:45,Completed,543
2864,11,54,Prawn Masala,2024-09-22,12:42:49,Completed,243
2865,4,58,Paneer Lababdar,2024-06-30,21:27:10,Completed,626
2866,16,30,Masala Dosa,2024-07-23,13:56:55,Completed,574
2867,14,28,Prawn Masala,2024-05-10,16:57:47,Completed,697
2868,22,15,Samosa,2024-10-08,18:58:51,Completed,361
2869,26,59,Paneer Butter Masala,2023-09-11,16:35:19,Completed,180
2870,5,25,Masala Dosa,2024-11-10,18:50:10,Completed,411
2871,10,13,Fish Curry,2024-07-07,23:32:46,Completed,537
2872,12,60,Egg Curry,2024-09-06,21:54:04,Completed,668
2873,21,3,Paneer Lababdar,2024-05-08,17:24:06,Completed,612
2874,24,22,Chicken Biryani,2024-10-12,18:33:06,Completed,433
2875,5,17,Butter Chicken,2024-09-13,17:26:07,Completed,695
2876,8,46,Chole Bhature,2024-03-05,19:54:34,Completed,734
2877,20,45,Fish Curry,2024-05-24,12:47:43,Completed,334
2878,26,49,Pasta Alfredo,2024-12-13,23:25:34,Completed,354
2879,23,13,Masala Dosa,2023-11-28,17:13:19,Completed,699
2880,11,44,Pasta Alfredo,2023-08-17,19:17:42,Completed,189
2881,29,39,Samosa,2023-05-20,19:55:38,Completed,635
2882,18,61,Masala Dosa,2024-09-24,16:27:37,Completed,244
2883,29,51,Butter Chicken,2023-01-23,18:00:35,Completed,648
2884,20,64,Mutton Rogan Josh,2024-07-26,15:43:39,Completed,471
2885,26,36,Paneer Butter Masala,2024-06-05,13:51:38,Completed,489
2886,8,53,Butter Chicken,2023-09-06,14:53:29,Completed,531
2887,14,52,Egg Curry,2024-08-18,18:51:34,Completed,569
2888,19,69,Chicken Biryani,2023-09-29,14:20:00,Completed,350
2889,33,51,Samosa,2023-01-11,15:10:07,Completed,347
2890,26,18,Butter Chicken,2023-02-10,16:25:18,Completed,242
2891,2,70,Masala Dosa,2023-10-05,18:53:16,Completed,712
2892,7,29,Chicken Biryani,2024-07-23,18:36:35,Completed,222
2893,22,62,Mutton Rogan Josh,2024-11-13,23:34:35,Completed,665
2894,17,14,Hyderabadi Biryani,2023-12-22,16:55:15,Completed,332
2895,29,48,Samosa,2023-01-14,10:00:13,Completed,533
2896,25,52,Paneer Butter Masala,2024-08-29,23:49:38,Completed,388
2897,2,46,Paneer Lababdar,2023-10-27,11:35:16,Completed,376
2898,29,70,Fish Curry,2023-10-29,16:28:36,Completed,694
2899,31,3,Fish Curry,2023-05-02,18:30:10,Completed,215
2900,2,15,Fish Curry,2023-07-28,16:23:56,Completed,228
2901,15,35,Samosa,2023-10-30,14:16:08,Completed,224
2902,26,62,Mutton Rogan Josh,2024-11-12,15:27:35,Completed,563
2903,11,39,Chicken Biryani,2024-01-22,12:50:49,Completed,299
2904,21,45,Chole Bhature,2024-09-03,16:55:30,Completed,502
2905,28,23,Masala Dosa,2023-07-05,11:38:00,Completed,421
2906,14,38,Butter Chicken,2023-01-31,14:31:19,Completed,578
